Question,Country,Age,Frequency of Use,Tech Knowledge,Facebook Users and Non-users,Answer,Total
Would you consider paying for a version of Facebook that doesn’t make money off you by collecting and selling your data?,Netherlands,45-54 years old,Daily User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,"Yes, I’d pay up to $10 per month",4
Would you consider paying for a version of Facebook that doesn’t make money off you by collecting and selling your data?,Netherlands,45-54 years old,Not on Facebook,Average User:  I know enough to get by.,Non-user,"No, I wouldn’t pay anything",7
Would you consider paying for a version of Facebook that doesn’t make money off you by collecting and selling your data?,Netherlands,45-54 years old,Not on Facebook,Average User:  I know enough to get by.,Non-user,Not sure,1
Would you consider paying for a version of Facebook that doesn’t make money off you by collecting and selling your data?,Netherlands,45-54 years old,Not on Facebook,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",Non-user,"No, I wouldn’t pay anything",4
Would you consider paying for a version of Facebook that doesn’t make money off you by collecting and selling your data?,Netherlands,45-54 years old,Not on Facebook,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",Non-user,Not sure,3
Would you consider paying for a version of Facebook that doesn’t make money off you by collecting and selling your data?,Netherlands,45-54 years old,Not on Facebook,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",Non-user,"No, I wouldn’t pay anything",21
Would you consider paying for a version of Facebook that doesn’t make money off you by collecting and selling your data?,Netherlands,45-54 years old,Not on Facebook,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",Non-user,Not sure,9
Would you consider paying for a version of Facebook that doesn’t make money off you by collecting and selling your data?,Netherlands,45-54 years old,Not on Facebook,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",Non-user,"Yes, I’d pay up to $10 per month",4
Would you consider paying for a version of Facebook that doesn’t make money off you by collecting and selling your data?,Netherlands,45-54 years old,Occasional User,Average User:  I know enough to get by.,User,"No, I wouldn’t pay anything",4
Would you consider paying for a version of Facebook that doesn’t make money off you by collecting and selling your data?,Netherlands,45-54 years old,Occasional User,Average User:  I know enough to get by.,User,Not sure,2
Would you consider paying for a version of Facebook that doesn’t make money off you by collecting and selling your data?,Netherlands,45-54 years old,Occasional User,Average User:  I know enough to get by.,User,"Yes, I’d pay up to $10 per month",3
Would you consider paying for a version of Facebook that doesn’t make money off you by collecting and selling your data?,Netherlands,45-54 years old,Occasional User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,"No, I wouldn’t pay anything",5
Would you consider paying for a version of Facebook that doesn’t make money off you by collecting and selling your data?,Netherlands,45-54 years old,Occasional User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,Not sure,4
Would you consider paying for a version of Facebook that doesn’t make money off you by collecting and selling your data?,Netherlands,45-54 years old,Occasional User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,"Yes, I’d pay up to $10 per month",2
Would you consider paying for a version of Facebook that doesn’t make money off you by collecting and selling your data?,Netherlands,45-54 years old,Occasional User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,"No, I wouldn’t pay anything",2
Would you consider paying for a version of Facebook that doesn’t make money off you by collecting and selling your data?,Netherlands,45-54 years old,Occasional User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,Not sure,10
Would you consider paying for a version of Facebook that doesn’t make money off you by collecting and selling your data?,Netherlands,45-54 years old,Occasional User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,"Yes, I’d pay up to $10 per month",5
Would you consider paying for a version of Facebook that doesn’t make money off you by collecting and selling your data?,Netherlands,55-64 years old,Constant User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,"No, I wouldn’t pay anything",1
Would you consider paying for a version of Facebook that doesn’t make money off you by collecting and selling your data?,Netherlands,55-64 years old,Daily User,Average User:  I know enough to get by.,User,"No, I wouldn’t pay anything",3
Would you consider paying for a version of Facebook that doesn’t make money off you by collecting and selling your data?,Netherlands,55-64 years old,Daily User,Average User:  I know enough to get by.,User,Not sure,4
Would you consider paying for a version of Facebook that doesn’t make money off you by collecting and selling your data?,Netherlands,55-64 years old,Daily User,Average User:  I know enough to get by.,User,"Yes, I’d pay up to $10 per month",2
